%time,field.x,field.y,field.z
1544966582758288947,2.08415150642,1.64798080921,6.07058906555
1544966582758358304,2.08467650414,1.64806377888,6.06951856613
1544966582758458590,2.08520126343,1.64814686775,6.06844854355
1544966582811766021,2.09406709671,1.67737019062,6.07669258118
1544966582827459949,2.09445881844,1.67747688293,6.07564306259
1544966582878744634,2.08492660522,1.67714059353,6.07768917084
1544966582928872644,2.08495378494,1.67690587044,6.07649230957
1544966582978938276,2.08515453339,1.67686736584,6.07539224625
1544966583028638581,1.77956521511,1.52053165436,6.03035545349
1544966583077420310,1.77832698822,1.51971411705,6.02899312973
1544966583129713610,1.77708876133,1.51889657974,6.02763080597
1544966583193129800,1.72161543369,1.4907143116,6.02566719055
1544966583228030775,1.72057700157,1.48998093605,6.02428483963
1544966583279526005,1.72058093548,1.48977005482,6.02290916443
1544966583329415983,1.92272019386,1.56565451622,6.03843641281
1544966583377596465,1.92307138443,1.56549036503,6.03714179993
1544966583430418114,1.9230979681,1.56533539295,6.03586053848
1544966583478100499,1.9514131546,1.58360505104,6.04537343979
1544966583527882693,1.95159113407,1.5835518837,6.0442199707
1544966583577577670,1.95189344883,1.58349406719,6.04302072525
1544966583629834886,1.97653579712,1.61652290821,6.05441808701
1544966583678033540,1.97677230835,1.6165459156,6.05344772339
1544966583728259106,1.97713434696,1.61663925648,6.05238723755
1544966583781395568,2.0606341362,1.64119756222,6.05722093582
1544966583828743041,2.0609254837,1.6413269043,6.05636072159
1544966583879727469,2.06158089638,1.64152932167,6.05540370941
1544966583929391881,2.06189107895,1.64173364639,6.0546245575
1544966583978406049,2.06243991852,1.64193665981,6.05372190475
1544966584030674656,2.08211493492,1.62751412392,6.0541639328
1544966584079765604,2.08251333237,1.62777662277,6.05335235596
1544966584128282590,2.08306860924,1.62795305252,6.05249023438
1544966584178069864,1.82316184044,1.49293088913,6.02178239822
1544966584227530713,1.82262992859,1.49262261391,6.02079057693
1544966584280434401,1.82209801674,1.49231433868,6.01979875565
1544966584330305507,1.91672408581,1.56415557861,6.04049730301
1544966584377570688,1.9169113636,1.56439077854,6.03961420059
1544966584429557588,1.91704297066,1.56460464001,6.03866672516
1544966584478084883,1.98701620102,1.61481678486,6.05258798599
1544966584527579057,1.98752617836,1.61528968811,6.05175447464
1544966584578298480,1.98743724823,1.61535012722,6.05072450638
1544966584628083515,1.99009013176,1.64883100986,6.06240797043
1544966584679563204,1.99040305614,1.64933669567,6.06157302856
1544966584728820879,1.99013864994,1.64919710159,6.0604352951
1544966584779542020,2.00711154938,1.68614983559,6.06699705124
1544966584829925906,2.00683140755,1.68604707718,6.06586456299
1544966584879093761,2.00684094429,1.68629479408,6.06487131119
1544966584930104304,1.70827257633,1.53835165501,6.02236127853
1544966584979023839,1.7069299221,1.53782618046,6.02112913132
1544966585033042687,1.59932768345,1.45730292797,6.0058836937
1544966585078103121,1.59858381748,1.45683121681,6.00469350815
1544966585128297087,1.59713506699,1.45605456829,6.00343084335
1544966585180478807,1.76892149448,1.55988335609,6.03455686569
1544966585228747243,1.76827275753,1.55942165852,6.03332328796
1544966585279430871,1.76782691479,1.55918288231,6.03219938278
1544966585328923461,1.56946027279,1.43877577782,6.00016498566
1544966585379614327,1.56807482243,1.43792879581,5.99884271622
1544966585429896031,1.56668937206,1.43708181381,5.99752044678
1544966585505435977,1.72479438782,1.52488303185,6.02716827393
1544966585528504228,1.72442030907,1.52458906174,6.02598524094
1544966585580056896,1.72404634953,1.52429521084,6.02480220795
1544966585636922789,1.8564748764,1.58130407333,6.04284524918
1544966585680076176,1.85664963722,1.58123242855,6.04170417786
1544966585732388851,1.85612905025,1.58087706566,6.04041433334
1544966585780210947,1.66303372383,1.48452138901,6.02191400528
1544966585830142952,1.66198158264,1.48386013508,6.02063322067
1544966585880332336,1.66170549393,1.48365938663,6.01928329468
1544966585928991606,1.79697370529,1.55325245857,6.04393815994
1544966585979818998,1.79678559303,1.55313420296,6.04263019562
1544966586030201809,1.79668152332,1.5530141592,6.04140710831
1544966586088816899,1.63576328754,1.4639595747,6.02166843414
1544966586129048285,1.63500535488,1.46353065968,6.02033662796
1544966586184125097,1.78261470795,1.53477716446,6.04176950455
1544966586227975155,1.782523036,1.53484070301,6.04047060013
1544966586279092656,1.78255772591,1.53486859798,6.03923082352
1544966586330356264,1.64537203312,1.48892593384,6.03088903427
1544966586379251491,1.64519536495,1.48901557922,6.02956008911
1544966586428524951,1.64460766315,1.48888838291,6.02825593948
1544966586478940347,1.77013397217,1.54703378677,6.04752492905
1544966586527535654,1.77020716667,1.5472342968,6.04632091522
1544966586578486116,1.77028036118,1.54743480682,6.04511737823
1544966586629208565,1.64986562729,1.46919834614,6.02778100967
1544966586677570913,1.6492074728,1.46896982193,6.02645683289
1544966586730287780,1.64854931831,1.46874117851,6.0251326561
1544966586779101571,1.72009766102,1.51350343227,6.04188776016
1544966586827519529,1.71981239319,1.51354789734,6.04064416885
1544966586880837851,1.71908867359,1.51338636875,6.03930950165
1544966586928614573,1.7186511755,1.51335942745,6.03803443909
1544966586979875786,1.71821379662,1.51333236694,6.03675889969
1544966587031005929,1.71729028225,1.5129339695,6.03531360626
1544966587078060011,1.85357582569,1.58286941051,6.05744791031
1544966587128752655,1.85287690163,1.58257746696,6.05593490601
1544966587178211096,1.85264968872,1.58258652687,6.05460500717
1544966587229820371,1.74287950993,1.52455830574,6.04509925842
1544966587279969618,1.742151618,1.52421784401,6.04341554642
1544966587337398280,1.74136483669,1.52389514446,6.04191207886
1544966587398767872,1.83031308651,1.55114817619,6.05161237717
1544966587429000965,1.82994890213,1.55093729496,6.0500292778
1544966587489820130,1.90561699867,1.59000849724,6.06031274796
1544966587531259405,1.90522217751,1.58977901936,6.05842638016
1544966587577412581,1.90510571003,1.58969497681,6.05675315857
1544966587629791859,1.95436668396,1.59002637863,6.06287097931
1544966587679882684,1.95438194275,1.58991277218,6.06109237671
1544966587730754135,1.95439732075,1.58979904652,6.05931377411
1544966587797003000,1.82687282562,1.49929702282,6.04753255844
1544966587828095760,1.82623124123,1.49878513813,6.04555034637
1544966587881379692,1.82558965683,1.49827337265,6.04356813431
1544966587930650111,1.92429113388,1.53661501408,6.05867910385
1544966587977458217,1.92435240746,1.53650403023,6.05666303635
1544966588041215647,1.92438066006,1.53668034077,6.05428647995
1544966588079859192,1.96779406071,1.56799340248,6.06797885895
1544966588127806453,1.96806526184,1.56814217567,6.06591844559
1544966588179317659,1.96807563305,1.568379879,6.06353139877
1544966588229957795,1.9937428236,1.58687460423,6.07344436646
1544966588279893119,1.99377250671,1.58712005615,6.07116031647
1544966588329571012,1.99397230148,1.58738517761,6.06898021698
1544966588379850567,2.01663517952,1.59378886223,6.07528686523
1544966588428593554,2.01656699181,1.59404051304,6.07309055328
1544966588478266656,2.01673746109,1.59432208538,6.07093429565
1544966588532120154,2.00659990311,1.58447849751,6.07434606552
1544966588581345043,2.00658249855,1.58469331264,6.07224369049
1544966588629073872,2.0086016655,1.60727715492,6.07707214355
1544966588680069695,2.00827693939,1.60745191574,6.07505655289
1544966588727460385,2.00813579559,1.60772919655,6.07301616669
1544966588778433558,2.0076072216,1.60781311989,6.07107973099
1544966588829316910,1.99312841892,1.61436879635,6.07596969604
1544966588880692215,1.99279272556,1.61461555958,6.07399654388
1544966588935741279,1.98544824123,1.61809003353,6.08111000061
1544966588978146685,1.98498094082,1.6182602644,6.0792222023
1544966589029660953,1.98451375961,1.61843049526,6.07733392715
1544966589084918272,2.02476143837,1.61212515831,6.07961273193
1544966589129563322,2.02441644669,1.612159729,6.07779693604
1544966589177834018,2.02372407913,1.61199450493,6.07608175278
1544966589227804155,2.03425073624,1.63450264931,6.08566379547
1544966589278906074,2.03384160995,1.63458395004,6.08394145966
1544966589329532703,2.03315067291,1.63437604904,6.08227920532
1544966589378881288,2.03987288475,1.64789533615,6.089448452
1544966589428055076,2.03928256035,1.64771008492,6.08784675598
1544966589479741057,2.03876495361,1.64766633511,6.08621501923
1544966589527922037,2.04282665253,1.64648878574,6.08556032181
1544966589578486652,2.04230475426,1.64626729488,6.08401012421
1544966589627418889,2.04180192947,1.64614665508,6.08241510391
1544966589678903466,2.05201387405,1.63231706619,6.07991933823
1544966589748751001,2.05161523819,1.63209116459,6.07842206955
1544966589779780002,2.05119562149,1.63187515736,6.07686281204
1544966589830296035,1.85270857811,1.54047179222,6.05798768997
1544966589877752782,1.85150182247,1.53988742828,6.05636453629
1544966589938142375,1.85029494762,1.53930306435,6.0547413826
1544966589980259923,1.85042929649,1.53933060169,6.05329036713
1544966590029458955,1.84963488579,1.53893446922,6.05172014236
1544966590079277758,1.93449652195,1.57384455204,6.06929683685
1544966590127561608,1.9342995882,1.57372391224,6.06783294678
1544966590178959312,1.93410277367,1.57360327244,6.06636857986
1544966590228741562,1.93449854851,1.53025269508,6.05837249756
1544966590277731421,1.93440103531,1.53003394604,6.05687904358
1544966590328004582,1.93446028233,1.53020739555,6.05544948578
1544966590377888472,1.98207902908,1.56887698174,6.06565141678
1544966590428884043,1.98226690292,1.56898462772,6.06423711777
1544966590478608132,1.98229086399,1.56919109821,6.06286716461
1544966590527836781,1.74460089207,1.42964279652,6.02583932877
1544966590580410576,1.74347162247,1.42904531956,6.02425193787
1544966590628232622,1.74361288548,1.42939519882,6.02300930023
1544966590680060107,1.65557563305,1.39461517334,6.01856040955
1544966590730465784,1.65534293652,1.39476132393,6.01728391647
1544966590779935306,1.65455091,1.39454650879,6.01588344574
1544966590831021479,1.80854964256,1.50152993202,6.04558753967
1544966590879295643,1.80836462975,1.50176334381,6.04430484772
1544966590928861077,1.80838143826,1.50212001801,6.04306554794
1544966591008714967,1.92908918858,1.54709637165,6.05170249939
1544966591029792755,1.9294873476,1.54756629467,6.05046844482
1544966591080284690,1.92988538742,1.54803609848,6.04923439026
1544966591129690823,1.80340254307,1.48629212379,6.03690814972
1544966591179561988,1.80291795731,1.48633658886,6.03562259674
1544966591230834965,1.80242538452,1.48637199402,6.03443431854
1544966591280038236,1.92626464367,1.57267391682,6.05034351349
1544966591328836875,1.92639696598,1.57314527035,6.04917764664
1544966591391554337,1.72380149364,1.4799810648,6.02279138565
1544966591428119172,1.72274398804,1.47983407974,6.02152585983
1544966591480763396,1.7222584486,1.47979068756,6.02048873901
1544966591529809105,1.7214089632,1.47968125343,6.01930618286
1544966591580192945,1.72055947781,1.47957193851,6.01812314987
1544966591630362311,1.72030234337,1.47951686382,6.01719379425
1544966591680547870,1.61880064011,1.42908191681,6.00892877579
1544966591730829915,1.61762404442,1.42874419689,6.00777959824
1544966591778462096,1.61745631695,1.42874157429,6.0067987442
1544966591827885985,1.81247496605,1.49889850616,6.03069591522
1544966591878317937,1.8123216629,1.49886894226,6.02975702286
1544966591928157548,1.81235516071,1.49893605709,6.02880239487
1544966591978274064,1.91920471191,1.55521786213,6.04681062698
1544966592029568796,1.91921710968,1.55524480343,6.04601240158
1544966592078176373,1.91961038113,1.55548918247,6.04518795013
1544966592141832203,1.88794910908,1.54285550117,6.04872369766
1544966592179505112,1.88810276985,1.54298484325,6.04796266556
1544966592229113150,1.88825654984,1.54311406612,6.04720163345
1544966592278938162,1.95428967476,1.58451604843,6.05896043777
1544966592329940617,1.95476770401,1.58484172821,6.05835819244
1544966592379158656,1.95510911942,1.58516561985,6.05791187286
1544966592428419340,2.03918147087,1.60055685043,6.05630207062
1544966592477558389,2.04002666473,1.6009567976,6.05574989319
1544966592548686380,2.03683400154,1.64473104477,6.06205320358
1544966592579504410,2.03748488426,1.64535284042,6.06160879135
1544966592630124573,2.03783226013,1.64586830139,6.06136655807
1544966592679082994,2.04257464409,1.66172409058,6.06267356873
1544966592728937164,2.0431368351,1.66238570213,6.06231117249
1544966592778664076,2.04341340065,1.66294193268,6.06222343445
1544966592828005520,2.08414912224,1.68567109108,6.06404590607
1544966592878814954,2.08483219147,1.68641710281,6.06379079819
1544966592928759881,2.0849738121,1.68695497513,6.06375217438
1544966592978072114,2.08547329903,1.68763029575,6.06357049942
1544966593029428892,2.08547520638,1.68807661533,6.06347894669
1544966593078931574,2.08583474159,1.68868744373,6.0633225441
1544966593128752348,2.04948449135,1.69771909714,6.06735563278
1544966593179862203,2.04950857162,1.69816958904,6.06720352173
1544966593227851542,2.0496160984,1.69874548912,6.06706285477
1544966593279535565,2.04926133156,1.6929141283,6.06613445282
1544966593328149372,2.04929542542,1.69339179993,6.06596517563
1544966593379237097,2.04932928085,1.69386947155,6.06579589844
1544966593441409446,2.08754634857,1.66808879375,6.05823040009
1544966593481636862,2.08767437935,1.6683909893,6.05802774429
1544966593529685560,2.08750605583,1.66861903667,6.0579533577
1544966593578092287,2.07983446121,1.69786775112,6.06529808044
1544966593628030842,2.079818964,1.69828474522,6.06517839432
1544966593678352783,1.75313866138,1.511515975,6.01060390472
1544966593727434746,1.75157403946,1.51098251343,6.01026296616
1544966593778824525,1.75142025948,1.51110231876,6.01033258438
1544966593828442124,1.90560173988,1.56740236282,6.02709579468
1544966593878975519,1.90534722805,1.56739723682,6.02699184418
1544966593929268510,1.90532803535,1.56749308109,6.02732181549
1544966593979003890,1.70227885246,1.45601630211,6.00511884689
1544966594028095060,1.70099663734,1.45543646812,6.0050444603
1544966594079691847,1.70131731033,1.45562624931,6.00558519363
1544966594128895215,1.83530712128,1.54506278038,6.03367185593
1544966594178822191,1.83552646637,1.54516088963,6.03438138962
1544966594228466483,1.83562886715,1.54531216621,6.03484344482
1544966594279392409,1.66663193703,1.43741357327,6.00871276855
1544966594329635186,1.66695547104,1.43751835823,6.00962352753
1544966594377550099,1.66652905941,1.43725538254,6.01017093658
1544966594436403162,1.73912167549,1.51662659645,6.03523445129
1544966594477487831,1.7393475771,1.51686108112,6.03604888916
1544966594527521028,1.73957335949,1.5170955658,6.03686285019
1544966594579449809,1.89684069157,1.56051969528,6.05012893677
1544966594627491876,1.89793229103,1.56096255779,6.05111837387
1544966594683107738,1.95443069935,1.57606458664,6.05770158768
1544966594727509482,1.95561373234,1.57654356956,6.05882692337
1544966594778800206,1.95679676533,1.5770226717,6.05995225906
1544966594827872933,1.94128370285,1.55664598942,6.05813694
1544966594880444353,1.94220197201,1.55700671673,6.05933904648
1544966594929654335,1.94284141064,1.55743348598,6.06073379517
1544966594979198966,1.92550945282,1.55784642696,6.06607723236
1544966595030874055,1.92623698711,1.5582306385,6.06736850739
1544966595079673451,1.92679166794,1.55863285065,6.06874513626
1544966595129238162,1.68470132351,1.43355941772,6.02771568298
1544966595180161465,1.68405139446,1.43326890469,6.0288066864
1544966595228562115,1.68466460705,1.43373608589,6.03017377853
1544966595279795282,1.85648703575,1.51548981667,6.04763460159
1544966595329263457,1.85682404041,1.51579070091,6.04895830154
1544966595378141425,1.85740292072,1.51616585255,6.0502538681
1544966595429444938,1.95981550217,1.59107065201,6.06550359726
1544966595478021791,1.96004867554,1.59131550789,6.06695079803
1544966595528098187,1.96085858345,1.59190964699,6.06835889816
1544966595585471365,2.01191186905,1.60451483727,6.06981897354
1544966595628960631,2.01267504692,1.60501253605,6.07127428055
1544966595677457505,2.01343846321,1.60551035404,6.07272958755
1544966595728777471,2.01325750351,1.60550367832,6.07451152802
1544966595778485946,2.0137283802,1.60584521294,6.0760679245
1544966595831921071,2.0141992569,1.60618674755,6.07762432098
1544966595878308983,2.06794881821,1.61437761784,6.07370328903
1544966595928714561,2.0684504509,1.61463177204,6.0753660202
1544966595978405956,2.0684094429,1.61459600925,6.07746648788
1544966596029412300,2.06872749329,1.61475205421,6.07927751541
1544966596080604625,2.06870079041,1.61469638348,6.08157968521
1544966596129497728,2.06913495064,1.65627777576,6.09068012238
1544966596179252890,2.06935477257,1.65654218197,6.09266138077
1544966596229450744,2.06942009926,1.65653145313,6.09506177902
1544966596278798516,1.97854614258,1.59472632408,6.08193445206
1544966596329588867,1.97827911377,1.59459984303,6.08398962021
1544966596379271965,1.97847962379,1.59466552734,6.08659648895
1544966596428338666,2.00777435303,1.59758019447,6.08389043808
1544966596479065128,2.00799274445,1.59764635563,6.0864739418
1544966596528052581,2.0081140995,1.59764862061,6.08884716034
1544966596578784770,2.01743650436,1.61264204979,6.08880329132
1544966596628668230,2.01776123047,1.61276507378,6.0914144516
1544966596678128680,2.01799869537,1.61286973953,6.09387731552
1544966596729906785,2.03847622871,1.62130558491,6.08678340912
1544966596778623790,2.03888130188,1.62147283554,6.08940935135
1544966596827508457,2.03926372528,1.62163472176,6.0919008255
1544966596893584004,2.0283575058,1.63115954399,6.09214448929
1544966596928060687,2.02870488167,1.63137567043,6.09468126297
1544966596979375583,2.02905249596,1.63159167767,6.09721851349
1544966597029891936,2.02181720734,1.61058354378,6.08907270432
1544966597078518998,2.02214455605,1.61070501804,6.09157085419
1544966597128732039,1.85242581367,1.50344669819,6.05846691132
1544966597178223086,1.85201478004,1.50314164162,6.06077432632
1544966597228643831,1.8516036272,1.50283658504,6.0630812645
1544966597278473173,1.75293052197,1.49905586243,6.05749988556
1544966597328644193,1.75229215622,1.49892175198,6.05974245071
1544966597378841509,1.75234019756,1.49904155731,6.06184530258
1544966597431454785,1.53161013126,1.37828958035,6.0141620636
1544966597478589751,1.53009533882,1.37763226032,6.01610183716
1544966597528450543,1.53009688854,1.37774646282,6.01812076569
1544966597579184588,1.67270576954,1.50734245777,6.04609918594
1544966597628398315,1.67240595818,1.50734806061,6.04809522629
1544966597678986202,1.67215955257,1.50753557682,6.050157547
1544966597730241513,1.77288389206,1.58484661579,6.06480169296
1544966597778654207,1.77248561382,1.58479261398,6.06673383713
1544966597827509020,1.77253806591,1.58515691757,6.06878757477
1544966597879726258,1.88596844673,1.61789345741,6.07086372375
1544966597930387511,1.88543963432,1.6177469492,6.07267665863
1544966597977554551,1.88569819927,1.6180318594,6.07463407516
1544966598028456146,1.95990550518,1.65009772778,6.0766916275
1544966598078181071,1.96015799046,1.65032672882,6.07858514786
1544966598130301962,1.96041047573,1.65055572987,6.08047866821
1544966598180087392,1.99627947807,1.66479313374,6.07955360413
1544966598228699076,1.99634051323,1.66487753391,6.08138942719
1544966598280253454,2.01563072205,1.65681993961,6.08066797256
1544966598328896848,2.01554656029,1.6567248106,6.08246898651
1544966598377535297,2.01546216011,1.6566298008,6.08426952362
1544966598429387302,2.01374912262,1.65983402729,6.08482170105
1544966598477458195,2.01350736618,1.65968286991,6.08659267426
1544966598530133259,2.0131289959,1.65940976143,6.08833694458
1544966598579788359,2.00485181808,1.65722572803,6.08656311035
1544966598627489977,2.00452136993,1.6570212841,6.088306427
1544966598677964908,2.00429272652,1.6567838192,6.08992385864
1544966598728389227,1.99894583225,1.62051403522,6.07924604416
1544966598778946895,1.99878501892,1.62034606934,6.08082294464
1544966598827802992,1.9985294342,1.62003540993,6.08243227005
1544966598878931964,1.99827384949,1.61972463131,6.0840420723
1544966598928578889,1.998290658,1.619779706,6.08549880981
1544966598978871004,1.9981123209,1.61957275867,6.08706521988
