%time,field.x,field.y,field.z
1544966375975739131,1.8239492178,1.77934598923,4.88046693802
1544966375976879534,1.80904257298,1.77658998966,4.87584447861
1544966375978880497,1.81351184845,1.77626502514,4.87515974045
1544966375979401030,1.81783223152,1.7761682272,4.87456703186
1544966375979758811,1.78622376919,1.76352667809,4.86943769455
1544966375981730671,1.79062187672,1.76305258274,4.86864900589
1544966376028373054,1.79485177994,1.76275610924,4.86795949936
1544966376093708527,1.81082522869,1.74805951118,4.86316728592
1544966376128200860,1.81511390209,1.74762737751,4.86239385605
1544966376179161815,1.8194026947,1.74719524384,4.86161994934
1544966376229030943,1.8125269413,1.7535918951,4.86335229874
1544966376277961624,1.81666743755,1.75318717957,4.86249351501
1544966376327669719,1.82080793381,1.75278234482,4.86163473129
1544966376407781328,1.81951057911,1.75327241421,4.86225748062
1544966376427610295,1.82347202301,1.75288486481,4.86129999161
1544966376478283650,1.83894240856,1.74380338192,4.86291217804
1544966376529147663,1.84277582169,1.74342083931,4.86187124252
1544966376578971704,1.8466091156,1.7430382967,4.86082983017
1544966376629882990,1.85344326496,1.74464404583,4.86455821991
1544966376678967831,1.8570291996,1.7443999052,4.86340999603
1544966376730160886,1.85985910892,1.74453866482,4.86197328568
1544966376778711606,1.86732673645,1.69836485386,4.85231161118
1544966376828400282,1.87066745758,1.69802081585,4.85101890564
1544966376879773477,1.87317657471,1.6984770298,4.84932231903
1544966376927916903,1.84377098083,1.7034971714,4.85437726974
1544966376980122700,1.84614741802,1.70400857925,4.85262680054
1544966377028829503,1.84881663322,1.70419728756,4.85108280182
1544966377077454404,1.85148596764,1.70438599586,4.84953927994
1544966377130071025,1.85335958004,1.70541775227,4.84753084183
1544966377179472507,1.85580313206,1.70584571362,4.84585523605
1544966377229673011,1.85744035244,1.70700192451,4.84384393692
1544966377279661771,1.85967862606,1.70761525631,4.84208297729
1544966377329798392,1.86191678047,1.7082285881,4.84032201767
1544966377378220714,1.80009543896,1.74546134472,4.86185836792
1544966377428105763,1.80195176601,1.74634432793,4.86006259918
1544966377480299420,1.80380797386,1.74722743034,4.85826730728
1544966377528777449,1.79446160793,1.76829302311,4.8694062233
1544966377578156544,1.79622125626,1.7693117857,4.86754751205
1544966377630383365,1.79745101929,1.7470395565,4.86485147476
1544966377679810150,1.79919862747,1.74797165394,4.86293458939
1544966377728707917,1.80094635487,1.74890363216,4.86101818085
1544966377778501178,1.83807086945,1.74878716469,4.86414241791
1544966377828452349,1.83997619152,1.74972808361,4.86223173141
1544966377880032070,1.8418816328,1.75066900253,4.86032104492
1544966377929655396,1.81827735901,1.75324487686,4.86548566818
1544966377980571931,1.82003295422,1.75414323807,4.86358547211
1544966378028912195,1.82195055485,1.75473988056,4.86155462265
1544966378078292790,1.80000686646,1.7519813776,4.86532831192
1544966378130112099,1.80193674564,1.75242602825,4.86327457428
1544966378180208674,1.80372810364,1.75306200981,4.86130046844
1544966378227414779,1.80551958084,1.75369799137,4.85932588577
1544966378279387259,1.80764174461,1.75362682343,4.85714626312
1544966378329443067,1.80952835083,1.75405919552,4.85511302948
1544966378390612642,1.81211042404,1.75476455688,4.86418628693
1544966378428164482,1.81407618523,1.75498104095,4.86218261719
1544966378477719386,1.8160418272,1.75519752502,4.86017894745
1544966378527973766,1.79521179199,1.74334454536,4.86287736893
1544966378577840427,1.79715323448,1.74327421188,4.86091661453
1544966378627500448,1.79909455776,1.74320399761,4.85895586014
1544966378678271924,1.80595350266,1.74056851864,4.86292743683
1544966378727585149,1.80799865723,1.74029493332,4.86105680466
1544966378791869677,1.79332113266,1.75595855713,4.86820650101
1544966378829078715,1.79530978203,1.75560045242,4.86639499664
1544966378878318558,1.7972984314,1.75524234772,4.86458396912
1544966378927940583,1.7983032465,1.75137710571,4.86702537537
1544966378978057257,1.80028116703,1.75083673,4.86524343491
1544966379037573001,1.80225920677,1.75029635429,4.86346197128
1544966379082896686,1.7947769165,1.75199389458,4.86746406555
1544966379127475363,1.79663598537,1.75134384632,4.86571931839
1544966379179731245,1.79818952084,1.75052154064,4.86397743225
1544966379227982698,1.78597342968,1.77072525024,4.87257289886
1544966379277997097,1.78765487671,1.7701228857,4.87088251114
1544966379328959089,1.78891789913,1.76943790913,4.86908912659
1544966379378891994,1.79948079586,1.76353418827,4.87074041367
1544966379429508994,1.80056703091,1.76298618317,4.86897468567
1544966379479324349,1.80194699764,1.76237273216,4.86724328995
1544966379530072395,1.80081009865,1.78532207012,4.87633228302
1544966379578175712,1.80152761936,1.78497743607,4.87461423874
1544966379627468185,1.80262732506,1.7845582962,4.87292718887
1544966379718466801,1.82593512535,1.76917016506,4.87172651291
1544966379727405536,1.82686674595,1.76878809929,4.87003517151
1544966379777445831,1.82779848576,1.76840615273,4.86834383011
1544966379828427154,1.82146048546,1.76341211796,4.87029886246
1544966379879759827,1.82202863693,1.76318359375,4.86861419678
1544966379948613514,1.80664181709,1.76061213017,4.87025022507
1544966379978558407,1.80685532093,1.76054286957,4.86856222153
1544966380028563812,1.80706870556,1.76047360897,4.86687421799
1544966380105619628,1.82109606266,1.74472665787,4.86531209946
1544966380127866015,1.82111084461,1.74476110935,4.86360931396
1544966380178456704,1.82112562656,1.74479544163,4.86190652847
1544966380229010555,1.84230315685,1.74248039722,4.86416721344
1544966380277743644,1.84214055538,1.74269354343,4.86253929138
1544966380329177498,1.84126889706,1.74332332611,4.86101436615
1544966380377465140,1.84086048603,1.74368095398,4.85942268372
1544966380428665980,1.840452075,1.74403858185,4.85783052444
1544966380480196593,1.8392868042,1.74484145641,4.85628557205
1544966380527895969,1.83867943287,1.7453161478,4.85470628738
1544966380578677571,1.83807206154,1.74579071999,4.85312652588
1544966380627961411,1.83687007427,1.74659240246,4.85150527954
1544966380678822213,1.79674375057,1.76716601849,4.86840105057
